Date,diesel_price_volatility_factor_v1
2016-03-18,0.02993622851397289
2016-03-21,0.027483530419286584
2016-03-21,0.031853135200243556
2016-03-21,0.03056068643566389
2016-03-22,0.030658694613748125
2016-03-22,0.029784410535950854
2016-03-22,0.031326949702147236
2016-03-23,0.03139019662741091
2016-03-23,0.0310340314972767
2016-03-23,0.03590187243454273
2016-03-24,0.034682047867829864
2016-03-24,0.03423789323534884
2016-03-24,0.041599813032101834
2016-03-28,0.05017535915692656
2016-03-28,0.047728514652884295
2016-03-28,0.04899931972173733
2016-03-29,0.04217898370664609
2016-03-29,0.05604165117592521
2016-03-29,0.05497029500730945
2016-03-30,0.054606165706730346
2016-03-30,0.058439427328841616
2016-03-30,0.05802959015183192
2016-03-31,0.05920548022560883
2016-03-31,0.05703497951911444
2016-03-31,0.05958458040533162
2016-04-01,0.05603262938156922
2016-04-01,0.05596040266584163
2016-04-01,0.052987315042490865
2016-04-04,0.05105563414192076
2016-04-04,0.06269148444626854
2016-04-04,0.06231318747414451
2016-04-05,0.05755577005409884
2016-04-05,0.06815252501939562
2016-04-05,0.0645476568114721
2016-04-06,0.05013548310844202
2016-04-06,0.05246681490730111
2016-04-06,0.051736082399738016
2016-04-07,0.051718898328319926
2016-04-07,0.05740509075243754
2016-04-07,0.052974312431869584
2016-04-08,0.05407700270978784
2016-04-08,0.060404562004571484
2016-04-08,0.05829465384168537
2016-04-11,0.0670131827816284
2016-04-11,0.06032357195318864
2016-04-11,0.061846045412716724
2016-04-12,0.06888992830655395
2016-04-12,0.07834425455695136
2016-04-12,0.07743929522088332
2016-04-13,0.05762098383090932
2016-04-13,0.05421602878894345
2016-04-13,0.05091048789438454
2016-04-14,0.052784256910985566
2016-04-14,0.052521318421721884
2016-04-14,0.04643705416870653
2016-04-15,0.04800694394078771
2016-04-15,0.04867990687337762
2016-04-15,0.040445299134616954
2016-04-18,0.04228015031876481
2016-04-18,0.04051885706241427
2016-04-18,0.03947164945853696
2016-04-19,0.03983702911557885
2016-04-19,0.036588553156527905
2016-04-19,0.037232602199317455
2016-04-20,0.03677861697417995
2016-04-20,0.038856430897475924
2016-04-20,0.04400366146232338
2016-04-21,0.044315033815754884
2016-04-21,0.03592523099566857
2016-04-21,0.034587891264036635
2016-04-22,0.035028401173322114
2016-04-22,0.035557308982725314
2016-04-22,0.02610853414933962
2016-04-25,0.023196982559635825
2016-04-25,0.04109825624695015
2016-04-25,0.04480885329045955
2016-04-26,0.04453725032530463
2016-04-26,0.045582160251635265
2016-04-26,0.05737053056798261
2016-04-27,0.0711250073219127
2016-04-27,0.06744289765661768
2016-04-27,0.06663832730901499
2016-04-28,0.07555748363472466
2016-04-28,0.07235437481890376
2016-04-28,0.07131658681845486
2016-04-29,0.06204156312856771
2016-04-29,0.054520536394737286
2016-04-29,0.05068815333754366
2016-05-02,0.05116693810886337
2016-05-02,0.046991252139713384
